id,distance,source,destination,price,name,distance,surge_multiplier,product_id,new_time,Days,Month,Year,Date
eacc7116-bf40-4eeb-afa8-652d0c31bd23,1.41,North End,Theatre District,18.0,Black,1.41,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
9c3a49b4-ee3c-4d84-97db-ea36f24c000c,0.64,Haymarket Square,West End,16.5,Lux Black,0.64,1.0,lyft_lux,13-12-2018,13,12,2018,13122018
cd424ccc-5a7d-426e-ab50-4c174cd8cc56,1.59,Northeastern University,Back Bay,9.0,UberX,1.59,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,01-12-2018,01,12,2018,01122018
f0c5f891-b8b6-46ad-b419-45a2d6663fb0,1.41,Back Bay,Boston University,7.5,UberPool,1.41,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,14-12-2018,14,12,2018,14122018
8f4ad9cd-c224-4fd4-892d-23f4fa99d078,1.16,North End,West End,16.0,Black,1.16,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,26-11-2018,26,11,2018,26112018
d2b03956-bd9a-4edf-bba3-c90953ae86af,1.83,South Station,West End,22.5,Lux Black,1.83,1.0,lyft_lux,03-12-2018,03,12,2018,03122018
600fd776-b8d7-492b-ae5e-bb06ba6be0ab,1.71,West End,South Station,19.5,Lux Black,1.71,1.0,lyft_lux,28-11-2018,28,11,2018,28112018
cb8696aa-c056-472b-ade3-a1e4c2515b17,2.14,West End,South Station,13.0,UberXL,2.14,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,26-11-2018,26,11,2018,26112018
aed26fba-d072-4fea-894e-679dba989852,0.54,South Station,Financial District,7.0,WAV,0.54,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,01-12-2018,01,12,2018,01122018
a870835c-bf95-4fb9-8b40-aca626bb328b,2.86,Northeastern University,West End,8.5,UberPool,2.86,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,16-12-2018,16,12,2018,16122018
fcd5818d-0117-471a-8441-5cb53a0cea53,2.37,Fenway,Beacon Hill,19.5,Lux,2.37,1.25,lyft_premier,15-12-2018,15,12,2018,15122018
0f0b82d2-3902-4b18-98a8-d2611c024193,2.91,North End,Back Bay,19.5,Lyft XL,2.91,1.0,lyft_plus,27-11-2018,27,11,2018,27112018
bff4afb0-9802-4462-943a-e9e5595da126,0.56,North Station,Haymarket Square,7.0,UberX,0.56,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,28-11-2018,28,11,2018,28112018
b9cb5166-6db5-4522-816e-dd78f5022e8b,1.16,Haymarket Square,Theatre District,8.0,UberPool,1.16,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,16-12-2018,16,12,2018,16122018
2beb697e-5d27-4678-8c03-7159915d1f76,2.93,West End,Fenway,11.0,Lyft,2.93,1.0,lyft,17-12-2018,17,12,2018,17122018
0b6e729a-9ab5-4166-b6cd-c198f793946d,0.63,South Station,Financial District,16.0,Black,0.63,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,28-11-2018,28,11,2018,28112018
282f8cf5-8c96-4c7e-8394-f2dbdf60563e,2.91,North End,Back Bay,16.5,Lyft XL,2.91,1.0,lyft_plus,14-12-2018,14,12,2018,14122018
40c7666a-34eb-473b-b04c-5076dbf7fd1a,1.32,Beacon Hill,Haymarket Square,7.0,Shared,1.32,1.0,lyft_line,29-11-2018,29,11,2018,29112018
53fc48e2-3fe3-418e-94f6-f2e8b90b6ec8,1.23,West End,North End,27.0,Black SUV,1.23,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,29-11-2018,29,11,2018,29112018
ca423a7e-620b-435a-89c8-05f21ef7b8a4,2.84,West End,Fenway,21.5,Black,2.84,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,27-11-2018,27,11,2018,27112018
4c3eb2ac-a9e1-42c4-823f-ad9c913b9e9f,2.7,Boston University,Beacon Hill,32.5,Lux Black XL,2.7,1.0,lyft_luxsuv,16-12-2018,16,12,2018,16122018
dd9b2ff4-e16f-4587-a154-7e5cb016a58f,1.04,West End,North End,16.5,Lux Black,1.04,1.0,lyft_lux,03-12-2018,03,12,2018,03122018
3b657ed2-0732-4619-999f-8e9503798a0a,1.84,South Station,North Station,18.5,Black,1.84,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,16-12-2018,16,12,2018,16122018
4e62947b-85ee-41ce-a3fa-4002ae7432af,2.32,Beacon Hill,Fenway,30.5,Black SUV,2.32,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,27-11-2018,27,11,2018,27112018
065670de-6a0c-4e3f-a03d-d2507691780e,1.11,Back Bay,Northeastern University,9.0,Lyft XL,1.11,1.0,lyft_plus,26-11-2018,26,11,2018,26112018
136c2660-acc1-469d-b467-d75d90b588e3,1.82,Fenway,Back Bay,9.0,UberX,1.82,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,28-11-2018,28,11,2018,28112018
3f2ee453-4329-4928-946c-93bdb05e123f,2.48,Beacon Hill,South Station,8.5,UberX,2.48,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,18-12-2018,18,12,2018,18122018
de3bb1a6-02f5-4449-a7ad-a72ae82df3b9,3.47,Financial District,Northeastern University,22.5,Lux,3.47,1.0,lyft_premier,18-12-2018,18,12,2018,18122018
cee7f25d-77b7-4aed-a34f-7113adc1357b,2.88,West End,Boston University,32.5,Lux Black XL,2.88,1.0,lyft_luxsuv,15-12-2018,15,12,2018,15122018
c780a637-4a50-4870-9fd5-231491184cde,1.57,Theatre District,North End,27.0,Black SUV,1.57,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,03-12-2018,03,12,2018,03122018
4762cd4d-66af-4931-a3da-403242931ec1,2.2,Back Bay,Haymarket Square,33.5,Black SUV,2.2,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,02-12-2018,02,12,2018,02122018
e54c4abc-2857-47da-a2ed-6de571c64942,3.46,North End,Back Bay,38.5,Lux Black XL,3.46,1.0,lyft_luxsuv,26-11-2018,26,11,2018,26112018
c31fb1c4-e7cc-4aa9-9fba-211f239c26a0,3.47,Boston University,North Station,13.5,Lyft,3.47,1.0,lyft,01-12-2018,01,12,2018,01122018
562c5d5b-f0e9-45a3-ab36-23d7bc2fe467,2.31,Back Bay,Haymarket Square,26.0,Lux Black,2.31,1.0,lyft_lux,13-12-2018,13,12,2018,13122018
41971871-2885-4710-93da-5d5b12289611,1.47,Fenway,Back Bay,11.0,Lyft XL,1.47,1.0,lyft_plus,30-11-2018,30,11,2018,30112018
75a0768b-d187-486c-baa1-eca062907558,0.57,South Station,Financial District,27.5,Lux Black XL,0.57,1.0,lyft_luxsuv,16-12-2018,16,12,2018,16122018
573f0d3e-2ad7-4753-88c4-888dbb7e5df5,1.3,South Station,Theatre District,27.5,Black SUV,1.3,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,17-12-2018,17,12,2018,17122018
2fb2f1a2-135f-4f59-8f3c-736a69cababe,1.35,Beacon Hill,Haymarket Square,7.5,UberPool,1.35,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,14-12-2018,14,12,2018,14122018
fa8f4100-2b7c-4333-811e-31d2fc58953f,1.22,Back Bay,Northeastern University,16.5,Black,1.22,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
8fbface6-7175-49f5-8d32-7118867e567e,1.04,North End,Financial District,11.5,UberXL,1.04,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,28-11-2018,28,11,2018,28112018
33728395-6b70-4072-ba8d-d6490fab3e85,3.39,Boston University,North Station,10.5,UberX,3.39,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,13-12-2018,13,12,2018,13122018
59ace81b-de1f-49c5-b55b-8db4ee376926,3.39,Boston University,North Station,19.5,UberXL,3.39,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,28-11-2018,28,11,2018,28112018
4ce3bfa2-c43a-4fae-8f9b-62275aa83c06,3.25,Fenway,North Station,38.5,Lux Black XL,3.25,1.0,lyft_luxsuv,26-11-2018,26,11,2018,26112018
38bb5e51-8b2b-4c37-adf4-1ebb9ab4f25f,3.03,West End,Northeastern University,7.0,Shared,3.03,1.0,lyft_line,14-12-2018,14,12,2018,14122018
c57bc633-04b3-4fda-a7a2-478e65100021,2.98,Boston University,Theatre District,9.5,WAV,2.98,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,26-11-2018,26,11,2018,26112018
08927537-1096-4574-9c75-f7f7858010ec,0.54,South Station,Financial District,26.0,Black SUV,0.54,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,03-12-2018,03,12,2018,03122018
2d4b40ad-2883-4cdf-8606-1d3ed56254e4,2.36,Northeastern University,Beacon Hill,5.0,Shared,2.36,1.0,lyft_line,03-12-2018,03,12,2018,03122018
1d9d75c2-e537-4999-89bf-42d7efdaf2e7,1.08,North Station,North End,7.0,UberPool,1.08,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
761b235b-02be-4e3c-983b-263a217afce5,3.32,North Station,Northeastern University,19.5,Lyft XL,3.32,1.0,lyft_plus,15-12-2018,15,12,2018,15122018
eec7a4f3-2c8f-4d1d-a873-ad9c2e7f6187,2.45,South Station,Beacon Hill,19.5,Lux,2.45,1.0,lyft_premier,03-12-2018,03,12,2018,03122018
14b168dd-57e7-4ea9-a24e-cbc890d6c379,0.54,South Station,Financial District,7.0,WAV,0.54,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,27-11-2018,27,11,2018,27112018
804205dc-65e7-4281-94b4-26ba9981f439,1.07,North End,North Station,3.0,Shared,1.07,1.0,lyft_line,26-11-2018,26,11,2018,26112018
e4c4c4a2-fd7f-4ed2-92ed-dbbb7194ad50,0.49,Haymarket Square,North Station,8.5,UberXL,0.49,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,29-11-2018,29,11,2018,29112018
7ad3c5d5-a052-4295-aa91-78ef03f1eba6,0.74,North Station,Haymarket Square,9.0,Lyft XL,0.74,1.0,lyft_plus,28-11-2018,28,11,2018,28112018
e6c5e4de-d09b-44f1-9190-099b15c4946e,1.25,Haymarket Square,Theatre District,10.5,Lyft XL,1.25,1.0,lyft_plus,16-12-2018,16,12,2018,16122018
b94ab17a-9b9c-47d8-acd5-8c5d66810767,4.4,Fenway,Financial District,22.5,UberXL,4.4,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,16-12-2018,16,12,2018,16122018
1b253da9-8f08-43a5-880b-259d0eeb9379,3.01,North Station,Boston University,34.0,Black SUV,3.01,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,03-12-2018,03,12,2018,03122018
548568f1-76fd-4366-9353-1f2ece5b311f,1.64,North End,Financial District,26.0,Black SUV,1.64,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,18-12-2018,18,12,2018,18122018
3d13cbe9-cb31-4fba-a564-8f29338300e3,0.61,Haymarket Square,West End,27.0,Black SUV,0.61,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,16-12-2018,16,12,2018,16122018
3935279d-4a70-41c6-8406-758aede65c9d,3.73,Financial District,Fenway,9.0,Shared,3.73,1.0,lyft_line,17-12-2018,17,12,2018,17122018
f83b5592-37d5-4901-a026-3f8024d3dc4d,2.8,West End,Boston University,10.5,WAV,2.8,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,29-11-2018,29,11,2018,29112018
6eea467b-1f34-460d-bbc9-3174c3a03c70,2.49,Beacon Hill,Northeastern University,30.0,Lux Black XL,2.49,1.0,lyft_luxsuv,03-12-2018,03,12,2018,03122018
e0497549-28a1-45f2-9ae9-5c611a220051,0.55,Theatre District,South Station,10.5,Lyft XL,0.55,1.0,lyft_plus,26-11-2018,26,11,2018,26112018
0824ad3e-7948-43a3-8365-79ab074356bc,1.56,Boston University,Back Bay,15.0,Black,1.56,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,15-12-2018,15,12,2018,15122018
bf53f9a2-43ac-4b67-b1a2-888969e62dd8,1.35,Beacon Hill,Haymarket Square,12.0,UberXL,1.35,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,26-11-2018,26,11,2018,26112018
d860af54-c448-4a8f-9f85-4fd149c0c824,1.75,North Station,South Station,16.5,Lux,1.75,1.0,lyft_premier,29-11-2018,29,11,2018,29112018
6ead229b-bf16-4da7-bd4f-a38a2fb19d91,1.99,Haymarket Square,Back Bay,32.5,Lux Black XL,1.99,1.0,lyft_luxsuv,02-12-2018,02,12,2018,02122018
f24a93c3-8423-476d-9093-616b33ae0be7,5.66,Financial District,Boston University,35.5,Black,5.66,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,16-12-2018,16,12,2018,16122018
fb235c8b-0410-48c5-9b06-ddfeb5b88757,0.54,South Station,Financial District,7.0,WAV,0.54,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,28-11-2018,28,11,2018,28112018
043faa0c-4841-483e-bb36-eeb8e435a670,1.91,Northeastern University,Theatre District,7.0,UberPool,1.91,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,15-12-2018,15,12,2018,15122018
37fa015b-e604-483f-87e8-d74723638fd4,2.33,Back Bay,North End,29.5,Black SUV,2.33,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
014f8b39-2ce5-4efe-867b-5bb8c137b470,2.48,Beacon Hill,Northeastern University,32.5,Lux Black XL,2.48,1.0,lyft_luxsuv,18-12-2018,18,12,2018,18122018
a76fde42-8351-433c-826d-9ed973e11e6c,2.48,Beacon Hill,South Station,20.5,Black,2.48,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,27-11-2018,27,11,2018,27112018
e00c7ed1-cde2-4944-9621-41957198b8ae,0.61,Haymarket Square,West End,27.0,Black SUV,0.61,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,14-12-2018,14,12,2018,14122018
cfa0dcdc-1837-4e31-9a51-03ef7b6e035c,3.21,Theatre District,Fenway,9.0,Shared,3.21,1.0,lyft_line,17-12-2018,17,12,2018,17122018
389b3d4d-8eca-4f6b-b375-378ffce8bc4b,2.14,West End,South Station,8.5,UberX,2.14,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,17-12-2018,17,12,2018,17122018
cd240b5a-ca88-45e3-91c9-ee5df81b3887,2.39,Haymarket Square,Back Bay,9.0,Lyft,2.39,1.0,lyft,28-11-2018,28,11,2018,28112018
f5dc60fa-3b55-464c-badd-0b8b16528d73,3.46,Boston University,North Station,19.5,Lyft XL,3.46,1.0,lyft_plus,14-12-2018,14,12,2018,14122018
9d3d89a0-9e53-4fcb-911a-77aff451d8a8,1.57,Boston University,Back Bay,13.5,Lyft XL,1.57,1.0,lyft_plus,28-11-2018,28,11,2018,28112018
ffa4df5f-8b7d-4d5a-9bbc-2ccad9b40c64,2.96,Boston University,Theatre District,26.0,Lux Black,2.96,1.0,lyft_lux,14-12-2018,14,12,2018,14122018
76d264c2-788e-43a4-848a-dc0a66ee0433,1.15,North End,Financial District,16.5,Lux Black,1.15,1.0,lyft_lux,16-12-2018,16,12,2018,16122018
2d6efbf6-5606-452b-ae50-7c821d1db70d,0.71,Haymarket Square,West End,3.0,Shared,0.71,1.0,lyft_line,27-11-2018,27,11,2018,27112018
6b853e40-b92a-42fe-969c-07709a301006,3.09,Theatre District,Boston University,10.5,Lyft,3.09,1.0,lyft,03-12-2018,03,12,2018,03122018
7f23463f-7de8-42e0-9c47-76ebd80b1a7c,3.01,North Station,Boston University,26.0,Black,3.01,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,02-12-2018,02,12,2018,02122018
17bfd789-1e98-4d07-8daf-7870ecd1cd90,2.97,Boston University,Theatre District,26.0,Lux Black,2.97,1.0,lyft_lux,28-11-2018,28,11,2018,28112018
e0949ef9-ec75-4ba0-bc56-a3ab6c4e76f1,1.05,Haymarket Square,Financial District,10.5,Lux,1.05,1.0,lyft_premier,30-11-2018,30,11,2018,30112018
07501899-82f0-4174-8230-454916a636ff,3.27,South Station,Back Bay,19.5,Lyft XL,3.27,1.0,lyft_plus,13-12-2018,13,12,2018,13122018
21cfdbf2-7650-433d-84f6-945f5b8e66be,3.14,Boston University,North Station,11.0,UberX,3.14,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,02-12-2018,02,12,2018,02122018
0f9df366-56c2-4824-bc95-6cae2f302623,3.01,North Station,Boston University,10.0,UberPool,3.01,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,01-12-2018,01,12,2018,01122018
9a5d1119-e736-425f-8de3-536bd239f3f1,2.29,Haymarket Square,Back Bay,10.5,Lyft,2.29,1.0,lyft,26-11-2018,26,11,2018,26112018
e22cd568-1a89-45b8-87cc-8d1eecbed58b,3.22,Northeastern University,North Station,11.5,UberX,3.22,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,26-11-2018,26,11,2018,26112018
94d3017a-2bab-4be9-8e3c-d3a35dd54d06,4.67,Theatre District,Boston University,16.5,Lyft,4.67,1.25,lyft,27-11-2018,27,11,2018,27112018
87777401-a22e-4411-b231-c03cec7a39ca,4.48,Financial District,Fenway,7.5,UberPool,4.48,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,17-12-2018,17,12,2018,17122018
3089d860-d308-47fa-aa1f-66ecc0bf1fa2,2.46,Fenway,Beacon Hill,28.0,Black SUV,2.46,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,14-12-2018,14,12,2018,14122018
b07d0145-1768-4480-80f7-8b895b60993a,3.27,Northeastern University,North Station,19.5,Lyft XL,3.27,1.0,lyft_plus,28-11-2018,28,11,2018,28112018
013c1a70-7841-4081-8fca-06abf565b99f,2.75,Back Bay,North End,7.0,Shared,2.75,1.0,lyft_line,30-11-2018,30,11,2018,30112018
fe2f977e-8531-4ac4-89df-fcc89c3cbfce,2.25,Back Bay,Haymarket Square,16.5,Lux,2.25,1.0,lyft_premier,15-12-2018,15,12,2018,15122018
5da48b70-a483-47a9-8fcc-1078f2217b5e,1.11,North End,West End,21.5,Black,1.11,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,30-11-2018,30,11,2018,30112018
3eb6adff-61f7-4b60-a3bb-5a327205bd1d,1.1,North End,North Station,16.5,Lux Black,1.1,1.0,lyft_lux,28-11-2018,28,11,2018,28112018
a9abffec-8efa-4f7b-92a3-aa70efebc40d,3.4,Financial District,Northeastern University,10.5,Lyft,3.4,1.0,lyft,27-11-2018,27,11,2018,27112018
356cdec8-1478-46db-ab67-ecc4e4c03170,0.72,West End,Haymarket Square,6.5,UberPool,0.72,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
48044716-578c-4c0f-96bf-b26b91386b51,2.56,Beacon Hill,Northeastern University,31.5,Black SUV,2.56,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,26-11-2018,26,11,2018,26112018
0079a620-ecb9-4a80-ae7b-48ed535197fa,1.68,South Station,West End,16.5,Lux,1.68,1.0,lyft_premier,27-11-2018,27,11,2018,27112018
d72afaac-803d-4ec9-8391-f807e568cdd5,1.8,Theatre District,Northeastern University,27.0,Black SUV,1.8,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,30-11-2018,30,11,2018,30112018
4d603d3f-77f0-47a4-9bee-09be0e7f5c82,1.8,Theatre District,Northeastern University,19.5,Black,1.8,1.0,6c84fd89-3f11-4782-9b50-97c468b19529,29-11-2018,29,11,2018,29112018
396ada10-43e7-4d37-affc-9983bd9a3a7c,4.72,Boston University,Financial District,14.0,UberX,4.72,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,28-11-2018,28,11,2018,28112018
5f679074-c737-4220-b8cf-bc95abb8ddf0,0.76,West End,Haymarket Square,10.5,Lux,0.76,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
c5133b96-70f6-4c53-8015-82e1ce07202e,1.43,Back Bay,Boston University,7.0,Shared,1.43,1.0,lyft_line,26-11-2018,26,11,2018,26112018
f9dbe2ec-741a-458d-a167-d57e7097e8a0,0.39,Financial District,South Station,27.0,Black SUV,0.39,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,01-12-2018,01,12,2018,01122018
67f93747-7748-4120-9262-5429198e9730,2.75,Fenway,Theatre District,7.0,Shared,2.75,1.0,lyft_line,16-12-2018,16,12,2018,16122018
c249b553-c002-4fa1-9749-58e0dff54985,4.35,Boston University,Financial District,14.5,UberX,4.35,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,13-12-2018,13,12,2018,13122018
d5ebc152-ca26-406c-8ae9-e10989a0bb3f,2.94,Boston University,Theatre District,19.5,Lux,2.94,1.0,lyft_premier,28-11-2018,28,11,2018,28112018
706ba47f-4132-4bae-a49a-17ca7c6f462b,3.3,North Station,Northeastern University,11.0,UberPool,3.3,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,13-12-2018,13,12,2018,13122018
85800176-2c09-4640-b282-6d649a8c036d,1.07,West End,North End,7.0,Lyft,1.07,1.0,lyft,14-12-2018,14,12,2018,14122018
119729fd-60eb-4699-8b02-67ac9340892a,4.44,Financial District,Boston University,43.0,Black SUV,4.44,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,27-11-2018,27,11,2018,27112018
97fb033b-bd38-4d40-9467-d233497c6428,0.55,Theatre District,South Station,7.0,UberX,0.55,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,28-11-2018,28,11,2018,28112018
c55b5dbb-7671-4fe0-ab4c-25ccb6408d0d,4.43,Fenway,Financial District,19.5,Lyft XL,4.43,1.0,lyft_plus,16-12-2018,16,12,2018,16122018
0564fff4-ffb4-46dd-abf1-35026d260e16,2.27,Beacon Hill,Boston University,7.0,UberPool,2.27,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,18-12-2018,18,12,2018,18122018
7d5c7d26-d63c-4fa0-b21f-92802fde036d,1.39,Back Bay,Boston University,8.5,UberX,1.39,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,14-12-2018,14,12,2018,14122018
543dbb47-1673-40e2-bc77-99fa09296862,0.63,South Station,Financial District,7.5,WAV,0.63,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,28-11-2018,28,11,2018,28112018
22b87920-6dae-4b16-bdd7-4197395ca111,2.62,Theatre District,Boston University,9.5,UberX,2.62,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,02-12-2018,02,12,2018,02122018
4dafd55b-18b3-4719-8738-9bbe1f611a86,2.59,Northeastern University,Financial District,19.5,UberXL,2.59,1.0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,30-11-2018,30,11,2018,30112018
4de2cb0b-0498-434b-b735-ce35948c6b0a,2.84,West End,Fenway,17.0,WAV,2.84,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,03-12-2018,03,12,2018,03122018
cae84490-80b7-410e-9525-57347d4026ab,3.14,Theatre District,Boston University,34.0,Lux Black XL,3.14,1.0,lyft_luxsuv,14-12-2018,14,12,2018,14122018
d9801183-81e9-4fac-adc6-8265e444f2d7,1.08,North Station,North End,27.5,Black SUV,1.08,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,15-12-2018,15,12,2018,15122018
da1b8d2f-a911-4309-9805-da44f1fe4fc2,2.35,Back Bay,Haymarket Square,9.5,WAV,2.35,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,28-11-2018,28,11,2018,28112018
9e6c5480-f377-459e-98ee-5d60d6e49bfd,3.05,North Station,Fenway,11.0,UberPool,3.05,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,01-12-2018,01,12,2018,01122018
9665ef96-7423-48bc-8826-2e89939e002d,2.58,North End,Back Bay,11.0,UberPool,2.58,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,14-12-2018,14,12,2018,14122018
5eaad759-540a-4477-9ccd-5f0071cfe1b6,1.08,North Station,North End,26.0,Lux Black XL,1.08,1.0,lyft_luxsuv,03-12-2018,03,12,2018,03122018
3fdbbecc-e768-46eb-89a5-72908600d587,2.54,Northeastern University,Theatre District,10.5,Lyft,2.54,1.0,lyft,02-12-2018,02,12,2018,02122018
1b25d817-c246-45cb-9046-43c70828e6b6,0.44,Financial District,South Station,3.0,Shared,0.44,1.0,lyft_line,28-11-2018,28,11,2018,28112018
b8af5049-4f36-433e-aaa2-aacb89a83ee1,1.89,South Station,West End,9.5,WAV,1.89,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,16-12-2018,16,12,2018,16122018
c4507681-86f6-45b0-b0a1-0bb91d500b54,1.18,Haymarket Square,Beacon Hill,26.0,Lux Black XL,1.18,1.0,lyft_luxsuv,03-12-2018,03,12,2018,03122018
0e75a75e-b5f7-40d3-b5d7-d668573d12ef,2.63,Fenway,Beacon Hill,9.0,Lyft,2.63,1.0,lyft,16-12-2018,16,12,2018,16122018
3b67b865-645a-4819-b1c6-202b8c368aad,1.0,Haymarket Square,Financial District,5.0,Shared,1.0,1.0,lyft_line,27-11-2018,27,11,2018,27112018
db24917c-cd22-4b91-b312-b9912f31852d,0.61,Haymarket Square,West End,8.5,WAV,0.61,1.0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,01-12-2018,01,12,2018,01122018
2de71258-0119-4d04-8504-c59025a6e3a6,2.66,Theatre District,Fenway,10.0,UberPool,2.66,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,27-11-2018,27,11,2018,27112018
d5b0920d-8677-45b6-94de-f98b159cb335,1.04,Back Bay,Northeastern University,26.0,Lux Black XL,1.04,1.0,lyft_luxsuv,17-12-2018,17,12,2018,17122018
2e90cf44-6de2-4de2-9273-cebffabd1567,1.42,Fenway,Back Bay,13.5,Lux,1.42,1.0,lyft_premier,17-12-2018,17,12,2018,17122018
50b9505f-8d52-4269-aaa9-ce4015998974,0.74,West End,Haymarket Square,7.0,Lyft,0.74,1.0,lyft,17-12-2018,17,12,2018,17122018
66071725-273d-4cff-8ee9-f39f716a35bd,1.73,Theatre District,North End,27.5,Lux Black XL,1.73,1.0,lyft_luxsuv,01-12-2018,01,12,2018,01122018
6ea77aa7-72c6-49c2-b92a-f1c95e287106,1.24,North End,West End,3.0,Shared,1.24,1.0,lyft_line,03-12-2018,03,12,2018,03122018
b382a01f-0f3e-495f-aeab-b1a6ca5271e9,0.77,West End,Haymarket Square,10.5,Lux,0.77,1.0,lyft_premier,03-12-2018,03,12,2018,03122018
6e16d1f4-de09-496c-ac81-91b34083e8f0,3.45,Back Bay,South Station,33.5,Black SUV,3.45,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,26-11-2018,26,11,2018,26112018
40b2d0ee-9ee0-4165-b81b-815af18a5c93,2.44,Financial District,Northeastern University,10.5,UberX,2.44,1.0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,16-12-2018,16,12,2018,16122018
3b16796f-f994-42e1-8e12-308d624c12d5,3.53,South Station,Back Bay,36.0,Black SUV,3.53,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,15-12-2018,15,12,2018,15122018
1f9b059f-67b6-4792-8e7c-596e6a4f4523,2.72,Fenway,West End,30.5,Black SUV,2.72,1.0,6d318bcc-22a3-4af6-bddd-b409bfce1546,13-12-2018,13,12,2018,13122018
2b6c3201-a69f-4de8-b8ba-55d34e9dd55c,2.66,Fenway,Theatre District,8.0,UberPool,2.66,1.0,997acbb5-e102-41e1-b155-9df7de0a73f2,29-11-2018,29,11,2018,29112018
